Zone,ID_county,Area,msa,centroidX,centroidY,distanceToTransit,BBSR_Type,Region2,Region_v0,Region
47,305242,0.103014007,1,378527.5582,3765015.268,1126.023893,10,37205,5,5
48,305243,0.103009029,1,377956.4186,3765484.741,1505.808762,10,37205,5,5
49,305244,0.103009043,1,378533.4951,3765477.308,936.3179633,10,37205,5,5
50,305251,0.103013992,1,379104.6624,3765007.871,737.0598871,10,37205,5,5
51,305252,0.103014007,1,379681.7661,3765000.509,696.2371203,10,37205,5,5
52,305253,0.103009029,1,379110.5711,3765469.91,389.9421685,10,37205,5,5
53,305254,0.103009043,1,379687.6466,3765462.547,305.8549931,10,37205,5,5
54,305261,0.103014007,1,380258.8692,3764993.182,1045.17606,10,37205,5,5
55,305262,0.103013992,1,380835.9718,3764985.89,1538.243929,10,37205,5,5
56,305263,0.103009043,1,380264.7215,3765455.22,837.3560248,10,37205,5,5
57,305264,0.103009029,1,380841.7959,3765447.928,1405.313098,10,37205,5,5
58,305273,0.103009043,1,381418.8697,3765440.671,1978.576073,10,37205,5,5
59,305304,0.102999115,1,373929.1948,3766461.846,1559.594781,10,37205,5,5
60,305311,0.103004042,1,374500.083,3765992.122,2287.181229,10,37205,5,5
61,305313,0.1029991,1,374506.2188,3766454.165,1973.922041,10,37205,5,5
62,305314,0.102999115,1,375083.2422,3766446.52,2454.86088,10,37205,5,5
63,305323,0.1029991,1,375660.265,3766438.909,2970.22785,10,37205,5,5
64,305324,0.102999115,1,376237.2873,3766431.334,3306.701839,10,37205,5,5
65,305331,0.103004042,1,376808.2861,3765961.753,2661.371481,10,37205,5,5
66,305332,0.103004057,1,377385.3355,3765954.249,2088.058325,10,37205,5,5
67,305333,0.1029991,1,376814.309,3766423.795,2746.893008,10,37205,5,5
68,305334,0.102999115,1,377391.3302,3766416.29,2196.05167,10,37205,5,5
69,305341,0.103004042,1,377962.3844,3765946.781,1517.624338,10,37205,5,5
70,305342,0.103004057,1,378539.4327,3765939.347,955.239689,10,37205,5,5
71,305343,0.1029991,1,377968.3508,3766408.821,1663.11117,10,37205,5,5
72,305344,0.102999115,1,378545.3709,3766401.387,1172.734068,10,37205,5,5
73,305351,0.103004042,1,379116.4805,3765931.949,433.4533356,10,37205,5,5
74,305352,0.103004057,1,379693.5277,3765924.586,359.6901098,10,37205,5,5
75,305353,0.1029991,1,379122.3904,3766393.988,806.6838024,10,37205,5,5
76,305354,0.102999115,1,379699.4094,3766386.625,769.5687132,10,37205,5,5
77,305361,0.103004057,1,380270.5744,3765917.258,858.4666821,10,37205,5,5
78,305362,0.103004042,1,380847.6205,3765909.966,1417.971264,10,37205,5,5
79,305363,0.102999115,1,380276.4279,3766379.297,1095.350891,10,37205,5,5
80,305364,0.1029991,1,380853.4458,3766372.004,1572.707211,10,37205,5,5
81,305473,0.102989161,1,381442.0593,3767288.822,2352.590799,10,37205,5,5
82,305474,0.102989146,1,382019.0197,3767281.599,2870.904809,10,37205,5,5
83,305501,0.102984202,1,373370.751,3767855.695,438.5823896,10,37205,5,5
84,305502,0.102984217,1,373947.6909,3767847.978,995.151947,10,37205,5,5
85,305503,0.102979235,1,373376.946,3768317.74,752.2092143,10,37205,5,5
86,305504,0.10297925,1,373953.8575,3768310.022,1167.797873,10,37205,5,5
87,305511,0.102984202,1,374524.6301,3767840.296,1566.571894,10,37205,5,5
88,305512,0.102984217,1,375101.5688,3767832.649,2064.324973,10,37205,5,5
89,305513,0.102979235,1,374530.7686,3768302.34,1681.517079,10,37205,5,5
90,305514,0.10297925,1,375107.679,3768294.692,1611.190104,10,37205,5,5
91,305521,0.102984202,1,375678.507,3767825.037,2045.047766,10,37205,5,5
92,305522,0.102984217,1,376255.4445,3767817.461,2183.732878,10,37205,5,5
93,305523,0.102979235,1,375684.5889,3768287.08,1586.41834,10,37205,5,5
94,305524,0.10297925,1,376261.4983,3768279.504,1761.58063,10,37205,5,5
95,305531,0.102984202,1,376832.3816,3767809.92,2453.740172,10,37205,5,5
96,305532,0.102984217,1,377409.3181,3767802.414,2093.924301,10,37205,5,5
97,305533,0.102979235,1,376838.4071,3768271.962,2086.925855,10,37205,5,5
98,305534,0.10297925,1,377415.3153,3768264.456,1992.741929,10,37205,5,5
99,305541,0.102984202,1,377986.254,3767794.943,1559.308121,10,37205,5,5
100,305542,0.102984217,1,378563.1894,3767787.508,1069.644915,10,37205,5,5
101,305543,0.102979235,1,377992.223,3768256.985,1420.577176,10,37205,5,5
102,305544,0.10297925,1,378569.1302,3768249.549,854.8693697,10,37205,5,5
103,305551,0.102984202,1,379140.1242,3767780.108,722.9182496,10,37205,5,5
104,305552,0.102984217,1,379717.0585,3767772.743,752.894432,10,37205,5,5
105,305553,0.102979235,1,379146.0368,3768242.149,330.6105145,10,37205,5,5
106,305554,0.10297925,1,379722.9428,3768234.784,391.8431919,10,37205,5,5
107,305561,0.102984217,1,380293.9923,3767765.414,1129.979904,10,37205,5,5
108,305562,0.102984202,1,380870.9255,3767758.12,1628.686883,10,37205,5,5
109,305563,0.10297925,1,380299.8484,3768227.454,929.2532555,10,37205,5,5
110,305564,0.102979235,1,380876.7534,3768220.159,1496.399473,10,37205,5,5
111,305571,0.102984217,1,381447.8582,3767750.861,2166.597747,10,37205,5,5
112,305572,0.102984202,1,382024.7904,3767743.637,2720.556143,10,37205,5,5
113,305573,0.10297925,1,381453.6578,3768212.9,2068.970042,10,37205,5,5
114,305574,0.102979235,1,382030.5617,3768205.675,2643.441923,10,37205,5,5
115,305581,0.102984217,1,382601.722,3767736.448,3256.076132,10,37205,5,5
116,305583,0.10297925,1,382607.4651,3768198.486,2810.396996,10,37205,5,5
117,305584,0.102979235,1,383184.368,3768191.333,3025.305236,10,37205,5,5
118,305601,0.102974246,1,373383.1416,3768779.785,1168.902044,10,37205,5,5
119,305602,0.10297426,1,373960.0249,3768772.067,1471.130406,10,37205,5,5
120,305604,0.102969315,1,373966.1929,3769234.112,1329.65917,10,37205,5,5
121,305611,0.102974246,1,374536.9077,3768764.384,1449.931286,10,37205,5,5
122,305612,0.10297426,1,375113.7899,3768756.736,1165.105955,10,37205,5,5
123,305613,0.1029693,1,374543.0475,3769226.429,1136.153244,10,37205,5,5
124,305614,0.102969315,1,375119.9014,3769218.781,738.9541566,10,37205,5,5
125,305621,0.102974246,1,375690.6716,3768749.124,1130.604953,10,37205,5,5
126,305622,0.102974261,1,376267.5527,3768741.547,1365.534405,10,37205,5,5
127,305623,0.1029693,1,375696.7548,3769211.168,683.2673211,10,37205,5,5
128,305624,0.102969315,1,376273.6077,3769203.59,1026.276578,10,37205,5,5
129,305631,0.102974246,1,376844.4332,3768734.005,1765.422987,10,37205,5,5
130,305632,0.10297426,1,377421.3132,3768726.498,1831.123286,10,37205,5,5
131,305633,0.1029693,1,376850.46,3769196.048,1369.91737,10,37205,5,5
132,305634,0.102969315,1,377427.3118,3769188.541,1430.558904,10,37205,5,5
133,305641,0.102974246,1,377998.1927,3768719.027,1425.367126,10,37205,5,5
134,305642,0.10297426,1,378575.0716,3768711.591,862.8421279,10,37205,5,5
135,305643,0.1029693,1,378004.163,3769181.069,1204.432741,10,37205,5,5
136,305644,0.102969315,1,378581.0136,3769173.632,1088.680724,10,37205,5,5
137,305651,0.102974246,1,379151.9499,3768704.19,350.7543295,10,37205,5,5
138,305652,0.10297426,1,379728.8278,3768696.824,408.9794447,10,37205,5,5
139,305653,0.1029693,1,379157.8638,3769166.231,750.8578008,10,37205,5,5
140,305654,0.102969315,1,379734.7133,3769158.865,779.7564381,10,37205,5,5
141,305661,0.10297426,1,380305.7051,3768689.494,936.5895296,10,37205,5,5
142,305662,0.102974246,1,380882.5818,3768682.199,1500.943828,10,37205,5,5
143,305663,0.102969315,1,380311.5624,3769151.534,1148.007128,10,37205,5,5
144,305664,0.1029693,1,380888.4109,3769144.238,1641.183938,10,37205,5,5
145,305671,0.10297426,1,381459.458,3768674.939,2072.235052,10,37205,5,5
146,305672,0.102974246,1,382036.3337,3768667.714,2243.453854,10,37205,5,5
147,305673,0.102969315,1,381465.2589,3769136.978,1805.657543,10,37205,5,5
148,305674,0.1029693,1,382042.1063,3769129.753,1784.225091,10,37205,5,5
149,305681,0.10297426,1,382613.2089,3768660.525,2371.00293,10,37205,5,5
150,305682,0.102974246,1,383190.0835,3768653.371,2622.162813,10,37205,5,5
151,305683,0.102969315,1,382618.9532,3769122.563,1942.164557,10,37205,5,5
152,305684,0.1029693,1,383195.7996,3769115.409,2241.880415,10,37205,5,5
153,305691,0.10297426,1,383766.9576,3768646.252,2965.69227,10,37208,8,8
154,305693,0.102969315,1,383772.6455,3769108.29,2635.437295,10,37208,8,8
155,305694,0.1029693,1,384349.4909,3769101.206,3087.151713,10,37208,8,8
156,305702,0.102964346,1,373972.3616,3769696.158,919.5846795,10,37205,5,5
157,305704,0.102959355,1,373978.531,3770158.203,591.8832509,10,37205,5,5
158,305711,0.102964331,1,374549.1879,3769688.474,770.1236014,10,37205,5,5
159,305712,0.102964346,1,375126.0136,3769680.825,402.0925931,10,37205,5,5
160,305713,0.10295934,1,374555.329,3770150.519,312.7193814,10,37205,5,5
161,305714,0.102959355,1,375132.1265,3770142.87,452.0491554,10,37205,5,5
162,305721,0.102964331,1,375702.8388,3769673.212,287.2002751,10,37205,5,5
163,305722,0.102964346,1,376279.6634,3769665.634,817.8296611,10,37205,5,5
164,305723,0.10295934,1,375708.9234,3770135.256,353.7764622,10,37205,5,5
165,305724,0.102959355,1,376285.7198,3770127.678,737.2122827,10,37205,5,5
166,305731,0.102964331,1,376856.4875,3769658.091,907.8548462,10,37205,5,5
167,305732,0.102964346,1,377433.311,3769650.583,1070.032105,10,37205,5,5
168,305733,0.10295934,1,376862.5156,3770120.134,445.8335889,10,37205,5,5
169,305734,0.102959355,1,377439.3108,3770112.626,720.7782332,10,37205,5,5
170,305741,0.102964331,1,378010.1339,3769643.111,755.7857511,10,37205,5,5
171,305742,0.102964346,1,378586.9563,3769635.674,800.5697119,10,37205,5,5
172,305743,0.10295934,1,378016.1055,3770105.154,344.6783396,10,37205,5,5
173,305744,0.102959355,1,378592.8997,3770097.716,434.1662016,10,37205,5,5
174,305751,0.102964331,1,379163.7782,3769628.272,1173.080469,10,37205,5,5
175,305752,0.102964346,1,379740.5995,3769620.906,1214.829124,10,37205,5,5
176,305753,0.10295934,1,379169.6933,3770090.314,961.0780398,10,37205,5,5
177,305754,0.102959355,1,379746.4864,3770082.947,1524.569397,10,37205,5,5
178,305761,0.102964346,1,380317.4204,3769613.575,1478.40246,10,37205,5,5
179,305762,0.102964331,1,380894.2406,3769606.279,1606.294384,10,37205,5,5
180,305763,0.102959355,1,380323.279,3770075.615,1729.838601,10,37205,5,5
181,305764,0.10295934,1,380900.071,3770068.319,1258.795258,10,37205,5,5
182,305771,0.102964346,1,381471.0604,3769599.018,1355.65227,10,37205,5,5
183,305772,0.102964331,1,382047.8796,3769591.792,1326.973719,10,37205,5,5
184,305773,0.102959355,1,381476.8625,3770061.058,917.7227008,10,37205,5,5
185,305774,0.10295934,1,382053.6534,3770053.832,874.8065902,10,37205,5,5
186,305781,0.102964346,1,382624.6982,3769584.602,1532.767697,10,37205,5,5
187,305782,0.102964331,1,383201.5164,3769577.447,1898.247199,10,37205,5,5
188,305783,0.102959355,1,382630.4438,3770046.641,1163.519225,10,37205,5,5
189,305784,0.10295934,1,383207.2337,3770039.486,1614.832149,10,37208,8,8
190,305791,0.102964346,1,383778.334,3769570.328,2350.053781,10,37208,8,8
191,305792,0.102964331,1,384355.1511,3769563.243,2847.385564,10,37208,8,8
192,305793,0.102959355,1,383784.0231,3770032.366,2127.674998,10,37208,8,8
193,305794,0.10295934,1,384360.812,3770025.281,2666.782288,10,37208,8,8
194,305802,0.102954407,1,373984.701,3770620.249,531.0966302,10,37205,5,5
195,305804,0.102949437,1,373990.8717,3771082.296,800.5313447,10,37205,5,5
196,305811,0.102954393,1,374561.4708,3770612.565,171.8829464,10,37205,5,5
197,305812,0.102954407,1,375138.24,3770604.915,491.8469901,10,37205,5,5
198,305813,0.102949422,1,374567.6132,3771074.611,296.8171599,10,37205,5,5
199,305814,0.102949437,1,375144.3542,3771066.961,103.9109639,10,37205,5,5
200,305821,0.102954393,1,375715.0087,3770597.301,545.651864,10,37205,5,5
201,305822,0.102954407,1,376291.7768,3770589.722,587.4290968,10,37205,5,5
202,305823,0.102949422,1,375721.0946,3771059.346,338.3753677,10,37205,5,5
203,305824,0.102949437,1,376297.8344,3771051.766,384.0817687,10,37205,5,5
204,305831,0.102954393,1,376868.5443,3770582.178,19.38583182,10,37205,5,5
205,305832,0.102954407,1,377445.3113,3770574.67,566.6693249,10,37205,5,5
206,305833,0.102949422,1,376874.5737,3771044.222,463.006503,10,37205,5,5
207,305834,0.102949437,1,377451.3125,3771036.713,599.3077637,10,37205,5,5
208,305841,0.102954393,1,378022.0778,3770567.197,259.9036898,10,37205,5,5
209,305842,0.102954407,1,378598.8437,3770559.759,403.8884616,10,37205,5,5
210,305843,0.102949422,1,378028.0507,3771029.24,202.8898366,10,37205,5,5
211,305844,0.102949437,1,378604.7883,3771021.802,623.3277531,10,37205,5,5
212,305851,0.102954393,1,379175.6091,3770552.356,947.7661333,10,37205,5,5
213,305852,0.102954407,1,379752.3739,3770544.989,1516.190276,10,37205,5,5
214,305853,0.102949422,1,379181.5254,3771014.398,1140.126148,10,37205,5,5
215,305854,0.102949437,1,379758.262,3771007.031,1579.535797,10,37205,5,5
216,305861,0.102954407,1,380329.1382,3770537.657,1556.818838,10,37205,5,5
217,305862,0.102954393,1,380905.902,3770530.36,1007.957691,10,37205,5,5
218,305863,0.102949437,1,380334.9981,3770999.698,1510.648579,10,37205,5,5
219,305864,0.102949422,1,380911.7336,3770992.401,935.1054072,10,37205,5,5
220,305871,0.102954407,1,381482.6652,3770523.098,523.1304532,10,37205,5,5
221,305872,0.102954393,1,382059.4279,3770515.872,443.5558686,10,37205,5,5
222,305873,0.102949437,1,381488.4686,3770985.139,363.5181955,10,37205,5,5
223,305874,0.102949422,1,382065.203,3770977.912,235.001747,10,37205,5,5
224,305881,0.102954407,1,382636.1901,3770508.681,886.1175784,10,37205,5,5
225,305882,0.102954393,1,383212.9517,3770501.525,1427.953009,10,37208,8,8
226,305883,0.102949437,1,382641.9369,3770970.721,802.2841105,10,37205,5,5
227,305884,0.102949422,1,383218.6703,3770963.565,1377.477426,10,37208,8,8
228,305891,0.102954407,1,383789.7128,3770494.405,1989.541352,10,37208,8,8
229,305892,0.102954393,1,384366.4734,3770487.32,2557.90462,10,37208,8,8
230,305893,0.102949437,1,383795.4032,3770956.444,1953.605718,10,37208,8,8
231,305894,0.102949422,1,384372.1355,3770949.358,2530.029687,10,37208,8,8
232,305902,0.102944444,1,373997.0431,3771544.342,975.924061,10,37205,5,5
233,305904,0.102939495,1,374003.2151,3772006.389,981.8348305,10,37205,5,5
234,305911,0.102944429,1,374573.7563,3771536.657,433.4796574,10,37205,5,5
235,305912,0.102944444,1,375150.469,3771529.006,192.601552,10,37205,5,5
236,305913,0.10293948,1,374579.9001,3771998.703,446.6697975,10,37205,5,5
237,305914,0.102939495,1,375156.5845,3771991.052,316.6927094,10,37205,5,5
238,305921,0.102944429,1,375727.1812,3771521.391,598.5865013,10,37205,5,5
239,305922,0.102944444,1,376303.8927,3771513.811,277.600308,10,37205,5,5
240,305923,0.10293948,1,375733.2684,3771983.437,474.1074284,10,37205,5,5
241,305924,0.102939495,1,376309.9517,3771975.856,190.1622321,10,37205,5,5
242,305931,0.102944429,1,376880.6038,3771506.267,123.2641336,10,37205,5,5
243,305932,0.102944444,1,377457.3143,3771498.757,284.3807561,10,37205,5,5
244,305933,0.10293948,1,376886.6345,3771968.311,203.0905422,10,37205,5,5
245,305934,0.102939495,1,377463.3167,3771960.802,193.9322285,10,37205,5,5
246,305941,0.102944429,1,378034.0242,3771491.283,664.6941408,10,37205,5,5
247,305942,0.102944444,1,378610.7336,3771483.845,811.8542155,10,37205,5,5
248,305943,0.10293948,1,378039.9984,3771953.327,271.8174512,10,37205,5,5
249,305944,0.102939495,1,378616.6795,3771945.888,352.1195504,10,37205,5,5
250,305951,0.102944429,1,379187.4425,3771476.441,1026.522687,10,37205,5,5
251,305952,0.102944444,1,379764.1508,3771469.073,1131.938765,10,37205,5,5
252,305953,0.10293948,1,379193.3601,3771938.484,666.7098088,10,37205,5,5
253,305954,0.102939495,1,379770.0402,3771931.115,703.3297976,10,37205,5,5
254,305961,0.102944444,1,380340.8586,3771461.74,1413.036734,10,37205,5,5
255,305962,0.102944429,1,380917.5658,3771454.442,1076.98497,10,37205,5,5
256,305963,0.102939495,1,380346.7197,3771923.782,1040.051959,10,37205,5,5
257,305964,0.10293948,1,380923.3987,3771916.484,1340.09359,10,37205,5,5
258,305971,0.102944444,1,381494.2725,3771447.18,646.2629933,10,37205,5,5
259,305972,0.102944429,1,382070.9787,3771439.953,583.7289497,10,37205,5,5
260,305973,0.102939495,1,381500.0772,3771909.221,1063.107434,10,37205,5,5
261,305974,0.10293948,1,382076.7551,3771901.994,1026.296066,10,37205,5,5
262,305981,0.102944444,1,382647.6844,3771432.761,963.921242,10,37205,5,5
263,305982,0.102944429,1,383224.3895,3771425.604,1477.452721,10,37208,8,8
264,305983,0.102939495,1,382653.4325,3771894.801,1281.272131,10,37205,5,5
265,305984,0.10293948,1,383230.1094,3771887.644,1701.563414,10,37208,8,8
266,305991,0.102944444,1,383801.0941,3771418.483,2025.315608,10,37208,8,8
267,305992,0.102944429,1,384377.7982,3771411.397,2585.77864,10,37208,8,8
268,305993,0.102939495,1,383806.7857,3771880.523,2194.142118,10,37208,8,8
269,305994,0.10293948,1,384383.4615,3771873.436,2720.014655,10,37208,8,8
270,306701,0.102964346,1,384931.9677,3769556.194,3370.147545,10,37208,8,8
271,306703,0.102959355,1,384937.6003,3770018.232,3218.984345,10,37208,8,8
272,306704,0.10295934,1,385514.3881,3770011.218,3778.544027,10,37208,8,8
273,306801,0.102954407,1,384943.2335,3770480.27,3129.353013,10,37208,8,8
274,306802,0.102954393,1,385519.9931,3770473.255,3702.457865,10,37208,8,8
275,306803,0.102949437,1,384948.8674,3770942.308,3106.584223,10,37208,8,8
276,306804,0.102949422,1,385525.5987,3770935.293,3274.154319,10,37208,8,8
277,306813,0.102949437,1,386102.3295,3770928.313,3222.906478,10,37208,8,8
278,306814,0.102949422,1,386679.0598,3770921.368,3274.029897,10,37208,8,8
279,306834,0.102949422,1,388985.976,3770893.943,3299.635568,10,37208,8,8
280,306843,0.102949437,1,389562.7037,3770887.175,3304.26107,10,37208,8,8
281,306844,0.102949422,1,390139.431,3770880.442,3269.06904,10,37208,8,8
282,306901,0.102944444,1,384954.5018,3771404.346,2983.41422,10,37208,8,8
283,306902,0.102944429,1,385531.2049,3771397.331,2820.487652,10,37208,8,8
284,306903,0.102939495,1,384960.1369,3771866.385,2547.588173,10,37208,8,8
285,306904,0.10293948,1,385536.8117,3771859.369,2370.070398,10,37208,8,8
286,306911,0.102944444,1,386107.9074,3771390.35,2760.835211,10,37208,8,8
287,306912,0.102944429,1,386684.6095,3771383.406,2820.344811,10,37208,8,8
288,306913,0.102939495,1,386113.4859,3771852.388,2298.763637,10,37208,8,8
289,306914,0.10293948,1,386690.1597,3771845.443,2369.902015,10,37208,8,8
290,306923,0.102939495,1,387266.833,3771838.533,2513.775098,10,37208,8,8
291,306924,0.10293948,1,387843.5058,3771831.658,2729.73097,10,37208,8,8
292,306932,0.102944429,1,388991.4126,3771355.978,2839.261393,10,37208,8,8
293,306933,0.102939495,1,388420.1781,3771824.819,2509.322834,10,37208,8,8
294,306934,0.10293948,1,388996.8498,3771818.014,2379.543394,10,37208,8,8
295,306941,0.102944444,1,389568.1121,3771349.21,2844.636101,10,37208,8,8
296,306942,0.102944429,1,390144.8112,3771342.477,2964.381756,10,37208,8,8
297,306943,0.102939495,1,389573.5211,3771811.245,2385.954387,10,37208,8,8
298,306944,0.10293948,1,390150.1919,3771804.512,2527.519073,10,37208,8,8
299,306951,0.102944444,1,390721.5097,3771335.778,3185.626481,10,37208,8,8
300,306953,0.102939495,1,390726.8622,3771797.813,2783.692984,10,37208,8,8
301,315033,0.102929514,1,376898.6979,3772892.402,517.4850104,10,37205,5,5
302,315034,0.102929529,1,377475.3236,3772884.891,831.9117884,10,37205,5,5
303,315041,0.102934508,1,378045.9732,3772415.371,346.5429249,10,37205,5,5
304,315042,0.102934523,1,378622.6261,3772407.932,126.1273103,10,37205,5,5
305,315043,0.102929514,1,378051.9487,3772877.416,521.189604,10,37205,5,5
306,315044,0.102929529,1,378628.5733,3772869.976,543.246438,10,37205,5,5
307,315051,0.102934508,1,379199.2784,3772400.527,291.4231977,10,37205,5,5
308,315052,0.102934523,1,379775.9302,3772393.158,367.5547214,10,37205,5,5
309,315053,0.102929514,1,379205.1974,3772862.571,378.2411925,10,37205,5,5
310,315054,0.102929529,1,379781.8209,3772855.201,253.5279402,10,37205,5,5
311,315061,0.102934523,1,380352.5815,3772385.824,619.6506316,10,37205,5,5
312,315062,0.102934508,1,380929.2322,3772378.526,1047.891146,10,37205,5,5
313,315063,0.102929529,1,380358.4439,3772847.867,336.5430805,10,37205,5,5
314,315064,0.102929514,1,380935.0664,3772840.568,880.7453205,10,37205,5,5
315,315071,0.102934523,1,381505.8824,3772371.263,1506.575968,10,37205,5,5
316,315072,0.102934508,1,382082.5321,3772364.035,1480.830578,10,37205,5,5
317,315073,0.102929529,1,381511.6883,3772833.305,1229.056016,10,37205,5,5
318,315074,0.102929514,1,382088.3097,3772826.076,1549.420084,10,37208,8,8
319,315081,0.102934523,1,382659.1812,3772356.842,1667.693955,10,37205,5,5
320,315082,0.102934508,1,383235.8298,3772349.685,2008.681056,10,37208,8,8
321,315083,0.102929529,1,382664.9305,3772818.883,1758.119114,10,37208,8,8
322,315084,0.102929514,1,383241.5509,3772811.725,2026.45675,10,37208,8,8
323,315091,0.102934523,1,383812.4779,3772342.562,2440.009275,10,37208,8,8
324,315092,0.102934508,1,384389.1255,3772335.476,2427.999574,10,37208,8,8
325,315093,0.102929529,1,383818.1707,3772804.603,2256.983454,10,37208,8,8
326,315094,0.102929514,1,384394.79,3772797.515,2082.930361,10,37208,8,8
327,315102,0.102924578,1,374021.7352,3773392.532,1250.92196,10,37205,5,5
328,315111,0.102924563,1,374598.3354,3773384.844,718.8944741,10,37205,5,5
329,315112,0.102924578,1,375174.935,3773377.192,365.9128908,10,37205,5,5
330,315113,0.10291959,1,374604.4818,3773846.892,793.9133098,10,37205,5,5
331,315114,0.102919604,1,375181.0531,3773839.239,482.677898,10,37205,5,5
332,315121,0.102924563,1,375751.5341,3773369.575,645.0202587,10,37205,5,5
333,315122,0.102924578,1,376328.1326,3773361.994,318.3437133,10,37205,5,5
334,315123,0.10291959,1,375757.6239,3773831.622,707.5371713,10,37205,5,5
335,315124,0.102919604,1,376334.1942,3773824.04,572.4205047,10,37205,5,5
336,315131,0.102924563,1,376904.7305,3773354.447,258.976547,10,37205,5,5
337,315132,0.102924578,1,377481.328,3773346.936,602.1991305,10,37205,5,5
338,315133,0.10291959,1,376910.7639,3773816.493,253.472497,10,37205,5,5
339,315134,0.102919604,1,377487.333,3773808.982,329.8285433,10,37205,5,5
340,315873,0.102849918,1,381604.6675,3780226.014,192.8721064,10,37208,8,8
341,315874,0.102849903,1,382180.8362,3780218.779,658.9938581,10,37208,8,8
342,315881,0.102854877,1,382751.2451,3779749.534,1079.411161,10,37208,8,8
343,315882,0.102854862,1,383327.4411,3779742.37,645.4482146,10,37208,8,8
344,315883,0.102849918,1,382757.0044,3780211.58,858.1227243,10,37208,8,8
345,315884,0.102849903,1,383333.1721,3780204.415,341.4435431,10,37208,8,8
346,315891,0.102854877,1,383903.6366,3779735.241,181.6887979,10,37208,8,8
347,315892,0.102854862,1,384479.8315,3779728.147,559.9186058,10,37208,8,8
348,315893,0.102849918,1,383909.3392,3780197.286,289.4590221,10,37208,8,8
349,315894,0.102849903,1,384485.5058,3780190.192,603.5484142,10,37208,8,8
350,315912,0.102844936,1,375272.9046,3780769.983,359.0658659,10,37205,5,5
351,315914,0.102839932,1,375279.0334,3781232.035,386.5589104,10,37208,8,8
352,315921,0.102844921,1,375849.0509,3780762.359,352.6277114,10,37205,5,5
353,315922,0.102844936,1,376425.1967,3780754.771,885.2983482,10,37205,5,5
354,315923,0.102839917,1,375855.1513,3781224.411,322.4445069,10,37208,8,8
355,315924,0.102839932,1,376431.2687,3781216.822,811.6788097,10,37208,8,8
356,315931,0.102844921,1,377001.3419,3780747.217,1451.600972,10,37205,5,5
357,315932,0.102844936,1,377577.4865,3780739.699,1222.263642,10,37208,8,8
358,315933,0.102839917,1,377007.3856,3781209.268,1370.252286,10,37208,8,8
359,315934,0.102839932,1,377583.5019,3781201.749,1360.218278,10,37208,8,8
360,315941,0.102844921,1,378153.6306,3780732.216,665.6337068,10,37208,8,8
361,315942,0.102844936,1,378729.7742,3780724.769,237.1088266,10,37208,8,8
362,315943,0.102839917,1,378159.6177,3781194.266,797.8672961,10,37208,8,8
363,315944,0.102839932,1,378735.733,3781186.818,294.7980081,10,37208,8,8
364,315951,0.102844921,1,379305.9172,3780717.357,105.6675461,10,37208,8,8
365,315952,0.102844936,1,379882.0597,3780709.98,216.3747681,10,37208,8,8
366,315953,0.102839917,1,379311.8477,3781179.406,260.5603365,10,37208,8,8
367,315954,0.102839932,1,379887.9619,3781172.028,396.0899409,10,37208,8,8
368,315961,0.102844936,1,380458.2017,3780702.638,477.9726542,10,37208,8,8
369,315962,0.102844921,1,381034.3432,3780695.332,589.2605008,10,37208,8,8
370,315963,0.102839932,1,380464.0755,3781164.686,420.5645935,10,37208,8,8
371,315964,0.102839917,1,381040.1886,3781157.38,591.5971199,10,37208,8,8
372,315971,0.102844936,1,381610.4841,3780688.061,283.338692,10,37208,8,8
373,315972,0.102844921,1,382186.6244,3780680.826,690.8939774,10,37208,8,8
374,315973,0.102839932,1,381616.3012,3781150.109,653.8785384,10,37208,8,8
375,315974,0.102839917,1,382192.4133,3781142.873,613.3017885,10,37208,8,8
376,324784,0.102760141,1,371923.1849,3788671.438,456.7884113,10,37208,8,8
377,324791,0.10276514,1,372492.5715,3788201.536,222.2878745,10,37208,8,8
378,324792,0.102765154,1,373068.267,3788193.728,279.7291229,10,37208,8,8
379,324793,0.102760126,1,372498.8526,3788663.595,353.2014406,10,37208,8,8
380,324794,0.102760141,1,373074.5198,3788655.787,191.2216543,10,37208,8,8
381,307972,0.102944444,1,405138.8218,3771179.789,5184.107136,10,37406,14,14
382,307974,0.102939495,1,405143.4679,3771641.814,5644.70084,10,37406,14,14
383,307981,0.102944429,1,405715.5085,3771174.007,5168.456077,10,37406,14,14
384,307982,0.102944444,1,406292.1948,3771168.262,5216.941132,10,37406,14,14
385,307983,0.10293948,1,405720.1264,3771636.033,5630.330383,10,37406,14,14
386,307984,0.102939495,1,406296.7844,3771630.286,5674.86788,10,37406,14,14
387,307991,0.102944429,1,406868.8807,3771162.551,5327.811352,10,37406,14,14
388,307992,0.102944444,1,407445.5662,3771156.876,5497.293212,10,37406,14,14
389,307993,0.10293948,1,406873.442,3771624.575,5776.950804,10,37406,14,14
390,307994,0.102939495,1,407450.0992,3771618.9,5933.609609,10,37406,14,14
391,315011,0.102934508,1,374586.0445,3772460.75,798.8570345,10,37205,5,5
392,315012,0.102934523,1,375162.7007,3772453.099,562.5766322,10,37205,5,5
393,315013,0.102929514,1,374592.1896,3772922.797,628.1746297,10,37205,5,5
394,315014,0.102929529,1,375168.8175,3772915.145,108.0175585,10,37205,5,5
395,315021,0.102934508,1,375739.3563,3772445.483,552.9232913,10,37205,5,5
