year,region,vacants
2046,52,73462
2046,53,175824
2046,54,90099
2046,55,200808
2046,56,98536
2046,57,119872
2046,58,83162
2046,59,134885
2046,60,253282
2046,61,187622
2046,62,55927
2046,63,98568
2046,64,58131
2046,65,169596
2046,66,41057
2046,67,34574
2046,68,117901
2046,69,463921
2046,70,54217
2046,71,43540
2046,72,76806
2046,73,138830
2046,74,25688
2046,75,42177
2046,76,242553
2046,77,310150
2046,78,65440
2046,79,603111
2046,80,264789
2046,81,595965
2046,82,1167936
2046,83,42444
2046,84,270245
2046,85,105298
2046,86,82351
2046,87,300051
2046,88,61665
2046,89,201169
2046,90,77563
2046,91,47559
2046,92,39315
2046,93,69831
2046,94,190271
2046,95,157758
2046,96,269119
2046,97,213101
2046,98,152638
2046,99,88391
2046,100,413879
2046,101,84958
2046,102,15790
2046,103,64452
2046,104,104312
2046,105,126027
2046,106,23192
2046,107,212768
2046,108,344756
2046,109,234157
2046,110,94046
2046,111,78376
2046,112,222146
2046,113,137793
2046,114,188037
2046,115,175155
2046,116,83256
2046,117,107666
2046,118,225252
2046,119,641625
2046,120,471122
2046,121,384921
2046,122,1415481
2046,123,405707
2046,124,892470
2046,125,786866
2046,126,321684
2046,127,68893
2046,128,115346
2046,129,175020
2046,130,180054
2046,131,524082
2046,132,245987
2046,133,169141
2046,134,58090
2046,135,152265
2046,136,271652
2046,137,382741
2046,138,723377
2046,139,483217
2046,140,163012
2046,141,194233
2046,142,156940
2046,143,280419
2046,144,455246
2046,145,108476
2046,146,108360
2046,147,35632
2046,148,48857
2046,149,7695
2046,150,71444
2046,151,102525
2046,152,42300
2046,153,40168
2046,154,79578
2046,155,78226
2046,156,216425
2046,157,309177
2046,166,112603
2046,167,353175
2046,168,165571
2046,169,366689
2046,172,25105
2046,175,378463
2046,176,713485
2046,177,8432
2046,202,26377
2046,203,55327
2046,204,119447
2046,205,250727
2046,206,97690
2046,207,52051
2046,208,134693
2046,209,246590
2046,210,225474
2046,211,12121
2046,212,441068
2046,213,77448
2046,214,88590
2046,215,168177
2046,216,133392
2046,217,82910
2046,218,46301
2046,219,156830
2046,223,34315
2046,224,192548
2046,227,40815
2046,228,46790
2046,229,160185
2046,230,58206
2046,231,35869
2046,232,174262
2046,233,46428
2046,234,144158
2046,235,35576
2046,236,238959
2046,237,282062
2046,239,44982
2046,241,16571
2046,242,121676
2046,244,34054
2046,245,128077
2046,246,71176
2046,247,520811
2046,271,20530
2046,272,60778
2046,273,173469
2046,274,36956
2046,275,91190
2046,276,11577
2046,277,95960
2046,278,237672
2046,280,69372
2046,281,90015
2046,282,39612
2046,283,17770
2046,284,41732
2046,285,53807
2046,286,129292
2046,287,24595
2046,288,33579
2046,289,49531
2046,290,10315
2046,291,19546
2046,292,272241
2046,293,43704
2046,295,24589
2046,296,19095
2046,297,175919
2046,299,113035
2046,301,505771
2046,303,43316
2046,304,109444
2046,305,60008
2046,306,445247
2046,307,396655
2046,308,439661
2046,309,74744
2046,310,34536
2046,311,137059
2046,312,156281
2046,313,133017
2046,314,220323
2046,315,36715
2046,316,41125
2046,317,273120
2046,318,181448
2046,319,301909
2046,320,234147
2046,321,197763
2046,322,33112
2046,323,63314
2046,324,34029
2046,325,58443
2046,326,359296
2046,327,419820
2046,329,118617
2046,332,89511
2046,333,285748
2046,334,38032
2046,335,33938
2046,336,62659
2046,337,13232
2046,338,20794
2046,339,9446
2046,340,7882
2046,341,728436
2046,342,596308
2046,343,282048
2046,344,27285
2046,345,1257592
2046,346,145920
2046,348,42682
2046,349,45572
2046,350,280020
2046,351,123906
2046,352,265983
2046,353,79422
2046,354,12877
2046,355,45254
2046,356,510011
2046,357,132268
2046,358,344218
2046,359,108816
2046,360,185475
2046,361,150485
2046,362,103519
2046,363,51085
2046,364,12074
2046,380,118150
2046,381,586300
2046,382,506091
2046,383,195449
2046,384,104917
2046,385,60310
2046,386,28632
2046,387,55832
2046,388,58617
2046,389,36736
2046,397,49908
2046,398,893025
2046,399,39028
2046,400,81758
2046,401,55394
2046,402,81393
2046,403,45921
2046,404,41921
2046,405,59508
2046,406,118753
2046,448,346993
2046,449,342156
2046,450,353324
2046,451,596425
2046,452,461099
2046,453,709062
2046,454,172427
2046,455,817871
2046,456,398377
2046,457,132351
2046,458,107675
2046,459,66202
2046,460,132652
2046,462,176105
2046,463,18912
2046,464,153956
2046,465,71902
2046,466,80080
2046,467,107889
2046,468,40080
2046,469,178854
2046,470,237436
2046,471,317225
2046,472,207911
2046,473,278650
2046,474,289847
2046,475,93107
2046,476,313340
2046,477,241794
2046,488,168955
2046,494,461015
2046,495,1757931
2046,496,468461
2046,497,187176
2046,498,18132
2046,499,42251
2046,500,161275
2046,501,185715
2046,502,71023
2046,503,65975
2046,504,58359
2046,521,226652
2046,522,55023
2046,523,35331
2046,524,40502
2046,525,26559
2046,526,29369
2046,527,38756
2046,528,31828
2046,529,19385
2046,530,22294
2046,531,17769
2046,532,41045
2046,533,28952
2046,534,23000
2046,535,13933
2046,536,69090
2046,537,26767
2046,538,50827
2046,539,31623
2046,540,42743
2046,541,65937
2046,542,48988
2046,543,94718
2046,544,36944
2046,545,148993
2046,546,467656
2046,547,179426
2046,548,144038
2046,549,301141
2046,550,133732
2046,551,29022
2046,552,297506
2046,553,153435
2046,554,426054
2046,555,113069
2046,556,767546
2046,557,915333
2046,558,121047
2046,559,106790
2046,560,120674
2046,561,75681
2046,562,154140
2046,563,106551
2046,564,121390
2046,565,176781
2046,566,94687
2046,567,84578
2046,568,97503
2046,569,212807
2046,570,103967
2046,571,580118
2046,572,131261
2046,573,220061
2046,574,80220
2046,575,47300
2046,576,80557
2046,577,76961
2046,578,98100
2046,579,83567
2046,580,130951
2046,581,194388
2046,582,42896
2046,583,53617
2046,584,103561
2046,585,42591
2046,586,50488
2046,587,50436
2046,588,84086
2046,589,60079
2046,590,67624
2046,591,45949
2046,592,162046
2046,593,58566
2046,594,41595
2046,595,42946
2046,596,83307
2046,597,162243
2046,598,89414
2046,599,96237
2046,600,23525
2046,601,14686
2046,602,15919
2046,603,150589
2046,604,268800
2046,605,18518
2046,606,13128
2046,607,13221
2046,614,45472
2046,615,46839
2046,626,73721
2046,627,24174
2046,628,24612
2046,629,27630
2046,630,43383
2046,631,36569
2046,632,80935
2046,633,41004
2046,634,44580
2046,636,32464
2046,637,90360
2046,641,60299
2046,651,26111
2046,652,12396
2046,653,57682
2046,654,53386
2046,655,300711
2046,656,149736
2046,657,133542
2046,658,278295
2046,659,277345
2046,660,27463
2046,661,72142
2046,662,133046
2046,663,145042
2046,664,144723
2046,665,453329
2046,666,163256
2046,667,62810
2046,668,129236
2046,669,262608
2046,670,210511
2046,671,583204
2046,672,653732
2046,673,140056
2046,674,221110
2046,675,183704
2046,676,122301
2046,688,18364
2046,689,94834
2046,690,88564
2046,691,253393
2046,692,185261
2046,693,26863
2046,694,307215
2046,695,41257
2046,696,86694
2046,697,79441
2046,698,69528
2046,699,158506
2046,701,10809
2046,702,58888
2046,703,48284
2046,704,50983
2046,730,59207
2046,731,13103
2046,732,12736
2046,733,38558
2046,734,15415
2046,735,10345
2046,736,15526
2046,737,47982
2046,738,35520
2046,739,23074
2046,740,23520
2046,741,11431
2046,742,23589
2046,743,23384
2046,744,23244
2046,745,25580
2046,746,9800
2046,748,16951
2046,749,6228
2046,752,12132
2046,753,14062
2046,754,8009
2046,759,8631
2046,765,8226
2046,766,8421
2046,769,89517
2046,770,147708
2046,771,248439
2046,774,25922
2046,775,13415
2046,790,447990
2046,817,59097
2046,820,18580
2046,828,56483
2046,832,120806
2046,833,57879
2046,834,85959
2046,835,68452
2046,836,111885
2046,839,22325
2046,840,16495
2046,841,13034
2046,857,22269
2046,858,37994
2046,859,10604
2046,860,715231
2046,861,724566
2046,862,171077
2046,863,187218
2046,864,103270
2046,865,74607
2046,866,67992
2046,867,6635
2046,868,20271
2046,700,134126
2046,240,195727
2046,850,313680
2046,431,393126
2046,424,436163
2046,796,59763
2046,480,248013
2046,798,67334
2046,428,147825
2046,484,373019
2046,844,2112653
2046,367,513223
2046,414,68074
2046,298,511300
2046,779,158329
2046,490,29758
2046,804,49305
2046,639,58296
2046,728,50782
2046,709,50939
2046,777,320253
2046,422,191301
2046,649,112199
2046,420,74551
2046,845,186797
2046,270,78200
2046,788,52581
2046,710,305255
2046,331,182132
2046,376,26113
2046,429,131177
2046,160,40181
2046,165,197259
2046,178,421977
2046,369,693783
2046,648,38986
2046,393,190573
2046,164,119999
2046,706,272603
2046,259,466571
2046,328,253875
2046,416,243783
2046,486,671525
2046,822,156767
2046,483,92329
2046,815,61818
2046,711,102813
2046,635,77738
2046,800,122526
2046,645,68509
2046,444,48447
2046,433,70906
2046,461,291296
2046,392,126945
2046,824,26604
2046,170,75793
2046,220,122672
2046,485,141131
2046,187,19318
2046,222,231395
2046,785,59313
2046,687,27502
2046,708,306287
2046,174,252715
2046,478,175192
2046,783,47151
2046,302,77747
2046,611,56899
2046,616,134950
2046,781,54412
2046,248,298130
2046,772,60745
2046,260,227514
2046,446,125711
2046,184,40715
2046,807,132769
2046,438,114019
2046,791,26999
2046,778,259617
2046,258,138007
2046,685,16754
2046,650,40769
2046,443,273546
2046,440,101842
2046,505,161663
2046,816,99502
2046,830,27878
2046,439,269172
2046,161,29684
2046,418,106536
2046,407,84868
2046,707,135771
2046,412,69741
2046,391,78613
2046,491,134608
2046,427,75293
2046,441,24579
2046,803,44621
2046,370,159019
2046,408,35134
2046,436,106792
2046,612,21934
2046,186,45546
2046,262,95416
2046,684,32995
2046,718,42366
2046,200,46157
2046,801,137340
2046,812,63743
2046,432,68602
2046,257,80798
2046,253,243529
2046,173,244146
2046,268,75391
2046,423,185737
2046,677,110592
2046,638,87569
2046,395,69355
2046,795,110317
2046,482,135107
2046,678,52918
2046,717,6623
2046,722,22927
2046,434,53350
2046,366,447891
2046,705,56340
2046,252,18167
2046,182,48837
2046,712,102334
2046,714,92472
2046,851,100253
2046,430,57252
2046,613,70360
2046,394,78366
2046,838,37547
2046,266,35894
2046,162,77355
2046,493,49502
2046,646,35266
2046,683,38283
2046,805,135499
2046,375,83101
2046,158,178486
2046,421,48308
2046,419,36935
2046,869,97291
2046,487,85827
2046,221,31696
2046,799,26667
2046,409,63026
2046,776,74337
2046,374,174017
2046,181,102087
2046,682,42950
2046,847,161261
2046,792,70813
2046,279,36283
2046,809,8415
2046,793,83332
2046,640,79608
2046,787,27337
2046,379,56979
2046,729,37671
2046,849,33741
2046,823,87636
2046,330,53597
2046,870,20780
2046,396,61690
2046,417,17065
2046,264,20458
2046,180,47621
2046,435,43026
2046,347,38422
2046,226,29994
2046,185,48760
2046,410,86146
2046,855,22822
2046,856,24046
2046,806,30904
2046,794,117265
2046,159,101086
2046,251,32988
2046,425,39932
2046,198,29954
2046,193,38245
2046,238,64789
2046,846,37269
2046,829,31003
2046,767,3255
2046,197,45041
2046,647,35502
2046,810,23896
2046,426,27345
2046,826,25225
2046,189,16420
2046,489,38359
2046,479,42954
2046,300,72539
2046,715,53345
2046,378,57831
2046,789,43544
2046,255,24286
2046,643,34213
2046,195,31622
2046,802,77279
2046,716,18329
2046,411,29093
2046,263,11178
2046,642,76056
2046,481,97924
2046,163,34905
2046,179,88083
2046,445,28441
2046,727,20942
2046,721,21142
2046,183,83476
2046,373,42188
2046,201,53629
2046,719,24246
2046,371,39231
2046,842,9915
2046,680,41495
2046,814,33570
2046,415,24185
2046,853,29866
2046,437,36817
2046,608,33279
2046,720,34300
2046,188,19879
2046,679,16233
2046,256,64844
2046,194,26035
2046,269,78229
2046,442,31440
2046,843,56545
2046,681,15957
2046,837,16444
2046,267,35217
2046,797,25121
2046,813,12334
2046,852,37334
2046,413,32093
2046,368,42223
2046,390,33288
2046,265,30281
2046,377,104705
2046,191,11119
2046,171,8297
2046,447,34675
2046,818,21126
2046,848,35099
2046,780,16380
2046,492,41149
2046,773,21345
2046,644,21425
2046,811,16785
2046,713,50934
2046,609,8650
2046,819,27153
2046,808,22396
2046,249,26123
2046,782,13510
2046,827,11277
2046,225,18318
2046,294,15043
2046,751,3566
2046,199,13399
2046,784,26056
2046,854,41594
2046,825,22209
2046,254,24970
2046,372,2682
2046,724,11621
2046,750,4461
2046,723,24370
2046,686,24626
2046,726,18830
2046,192,5157
2046,768,5064
2046,725,3660
2046,190,6708
2046,196,2724
2046,365,7285
2046,261,3682
2046,610,4948
2046,747,2291
2046,250,3891
2046,786,9881
2046,243,3636
2046,821,3875
2046,831,1341
2047,1,342897
2047,2,429338
2047,3,449422
2047,4,774392
2047,5,654987
2047,6,178760
2047,7,281716
2047,8,315492
2047,9,368863
2047,10,225585
2047,11,364626
2047,12,158390
2047,13,61285
2047,14,77166
2047,15,40678
2047,16,75443
2047,17,120938
2047,18,57662
2047,19,64236
2047,20,76573
2047,21,56275
2047,22,66145
2047,23,123819
2047,24,63762
2047,25,28428
2047,26,204690
2047,27,125011
2047,28,179841
2047,29,116649
2047,30,146007
2047,31,503682
2047,32,133505
2047,33,242428
2047,34,44704
2047,35,105987
2047,36,81675
2047,37,116407
2047,38,17234
2047,39,40742
2047,40,41142
2047,41,122641
2047,42,115916
2047,43,169612
2047,44,121498
2047,45,84079
2047,46,19938
2047,47,32550
2047,48,30774
2047,49,206635
2047,50,54930
2047,51,147607
2047,52,77555
2047,53,186605
2047,54,95263
2047,55,213412
2047,56,103925
2047,57,126851
2047,58,87887
2047,59,142624
2047,60,269200
2047,61,199177
2047,62,58707
2047,63,104156
2047,64,61149
2047,65,179883
2047,66,43076
2047,67,36192
2047,68,124475
2047,69,493031
2047,70,56936
2047,71,45568
2047,72,80365
2047,73,145238
2047,74,26864
2047,75,43999
2047,76,254781
2047,77,327338
2047,78,68288
2047,79,639896
2047,80,279865
2047,81,632554
2047,82,1241142
2047,83,44351
2047,84,286977
2047,85,111224
2047,86,86231
2047,87,318411
2047,88,64157
2047,89,210754
2047,90,82554
2047,91,50556
2047,92,41759
2047,93,74189
2047,94,202365
2047,95,167603
2047,96,286156
2047,97,226429
2047,98,162285
2047,99,92416
2047,100,439250
2047,101,88799
2047,102,16560
2047,103,67308
2047,104,109586
2047,105,131907
2047,106,24283
2047,107,225279
2047,108,364941
2047,109,249070
2047,110,99842
2047,111,83205
2047,112,236249
2047,113,146204
2047,114,199831
2047,115,185739
2047,116,88033
2047,117,112709
2047,118,237660
2047,119,680451
2047,120,499753
2047,121,408587
2047,122,1506332
2047,123,431471
2047,124,950951
2047,125,836229
2047,126,340133
2047,127,71820
2047,128,120361
2047,129,184612
2047,130,189406
2047,131,557871
2047,132,260692
2047,133,179087
2047,134,60628
2047,135,161141
2047,136,288375
2047,137,407046
2047,138,769901
2047,139,514783
2047,140,173568
2047,141,206887
2047,142,166990
2047,143,298107
2047,144,484792
2047,145,114936
2047,146,115042
2047,147,37765
2047,148,51785
2047,149,8145
2047,150,76091
2047,151,109083
2047,152,45055
2047,153,42744
2047,154,84742
2047,155,83199
2047,156,230678
2047,157,329414
2047,166,119797
2047,167,376529
2047,168,176357
2047,169,390644
2047,172,26763
2047,175,403566
2047,176,760739
2047,177,8973
2047,202,27575
2047,203,58536
2047,204,126923
2047,205,266928
2047,206,103947
2047,207,55127
2047,208,143415
2047,209,262695
2047,210,240115
2047,211,12760
2047,212,470111
2047,213,82294
2047,214,94006
2047,215,178815
2047,216,142022
2047,217,88348
2047,218,49378
2047,219,167332
2047,223,36545
2047,224,205383
2047,227,43367
2047,228,49476
2047,229,170436
2047,230,61584
2047,231,37942
2047,232,185330
2047,233,48785
2047,234,153110
2047,235,37384
2047,236,254457
2047,237,300916
2047,239,47899
2047,241,17587
2047,242,129509
2047,244,35829
2047,245,136158
2047,246,75122
2047,247,554091
2047,271,21666
2047,272,64609
2047,273,184462
2047,274,38892
2047,275,97043
2047,276,12162
2047,277,102058
2047,278,253234
2047,280,73635
2047,281,95374
2047,282,41942
2047,283,18706
2047,284,44297
2047,285,57014
2047,286,137553
2047,287,25795
2047,288,35215
2047,289,52660
2047,290,10812
2047,291,20508
2047,292,289413
2047,293,46062
2047,295,26193
2047,296,20288
2047,297,187293
2047,299,120678
2047,301,539544
2047,303,46118
2047,304,116396
2047,305,64052
2047,306,474308
2047,307,422492
2047,308,468209
2047,309,79298
2047,310,36555
2047,311,145849
2047,312,166238
2047,313,141243
2047,314,234170
2047,315,38706
2047,316,43395
2047,317,290939
2047,318,193084
2047,319,321181
2047,320,249530
2047,321,210700
2047,322,35170
2047,323,67310
2047,324,36172
2047,325,62299
2047,326,383039
2047,327,447447
2047,329,126450
2047,332,95045
2047,333,304203
2047,334,39617
2047,335,35578
2047,336,66094
2047,337,13883
2047,338,21824
2047,339,9963
2047,340,8309
2047,341,776537
2047,342,634596
2047,343,299923
2047,344,28782
2047,345,1340159
2047,346,155362
2047,348,45408
2047,349,48524
2047,350,298955
2047,351,132127
2047,352,283194
2047,353,84346
2047,354,13582
2047,355,48179
2047,356,543663
2047,357,140756
2047,358,367211
2047,359,115845
2047,360,197309
2047,361,159863
2047,362,110161
2047,363,54505
2047,364,12889
2047,380,125846
2047,381,624092
2047,382,538909
2047,383,208125
2047,384,111738
2047,385,64237
2047,386,30344
2047,387,59481
2047,388,62414
2047,389,39113
2047,397,52476
2047,398,951352
2047,399,41257
2047,400,87049
2047,401,58711
2047,402,86660
2047,403,48831
2047,404,44632
2047,405,63406
2047,406,126636
2047,448,368446
2047,449,362877
2047,450,375222
2047,451,632202
2047,452,491838
2047,453,755854
2047,454,181721
2047,455,871392
2047,456,422003
2047,457,140354
2047,458,112397
2047,459,69348
2047,460,139618
2047,462,187569
2047,463,19735
2047,464,162600
2047,465,74881
2047,466,84771
2047,467,114106
2047,468,42338
2047,469,190198
2047,470,252198
2047,471,334504
2047,472,218580
2047,473,294158
2047,474,306562
2047,475,99198
2047,476,331985
2047,477,255093
2047,488,180348
2047,494,491242
2047,495,1874980
2047,496,499510
2047,497,199461
2047,498,19339
2047,499,45073
2047,500,171283
2047,501,197950
2047,502,75706
2047,503,70025
2047,504,61789
2047,521,241148
2047,522,58240
2047,523,37261
2047,524,42881
2047,525,28037
2047,526,31137
2047,527,41114
2047,528,33741
2047,529,20539
2047,530,23642
2047,531,18785
2047,532,43579
2047,533,30672
2047,534,24357
2047,535,14717
2047,536,73341
2047,537,28244
2047,538,53832
2047,539,33313
2047,540,45249
2047,541,69887
2047,542,51791
2047,543,100659
2047,544,38898
2047,545,158041
2047,546,498309
2047,547,190786
2047,548,153025
2047,549,320481
2047,550,142079
2047,551,30515
2047,552,316422
2047,553,162832
2047,554,453627
2047,555,119259
2047,556,816608
2047,557,975116
2047,558,127177
2047,559,112113
2047,560,126881
2047,561,79062
2047,562,161525
2047,563,111203
2047,564,127184
2047,565,186249
2047,566,98821
2047,567,88610
2047,568,101926
2047,569,225218
2047,570,108542
2047,571,615556
2047,572,137402
2047,573,231857
2047,574,83749
2047,575,49368
2047,576,84095
2047,577,80205
2047,578,102410
2047,579,87187
2047,580,136907
2047,581,205784
2047,582,44844
2047,583,56118
2047,584,108540
2047,585,44548
2047,586,52744
2047,587,52665
2047,588,88150
2047,589,62807
2047,590,70519
2047,591,48483
2047,592,172350
2047,593,61933
2047,594,43929
2047,595,45486
2047,596,88544
